NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
1;2;13;2:05.484;0;;33.755;0;59.429;0;32.300;0;200.9;26:08.538;14:57:33.352;0:33.755;0:59.429;0:32.300;281.9;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;14;2:04.588;0;;35.097;0;58.774;0;30.717;0;202.4;28:13.126;14:59:37.940;0:35.097;0:58.774;0:30.717;254.3;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;15;2:00.892;0;;33.248;0;57.002;0;30.642;0;208.6;30:14.018;15:01:38.832;0:33.248;0:57.002;0:30.642;290.7;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;16;2:00.266;0;;33.180;0;56.767;0;30.319;0;209.7;32:14.284;15:03:39.098;0:33.180;0:56.767;0:30.319;294.3;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;17;2:00.674;0;;33.110;0;57.150;0;30.414;0;208.9;34:14.958;15:05:39.772;0:33.110;0:57.150;0:30.414;288.9;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;18;2:01.369;0;;33.071;0;57.356;0;30.942;0;207.7;36:16.327;15:07:41.141;0:33.071;0:57.356;0:30.942;300.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;19;2:02.087;0;;33.459;0;57.880;0;30.748;0;206.5;38:18.414;15:09:43.228;0:33.459;0:57.880;0:30.748;305.9;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;20;2:04.671;0;;32.975;0;1:00.529;0;31.167;0;202.2;40:23.085;15:11:47.899;0:32.975;1:00.529;0:31.167;294.3;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;21;2:03.064;0;;34.633;0;57.778;0;30.653;0;204.9;42:26.149;15:13:50.963;0:34.633;0:57.778;0:30.653;298.1;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;22;2:01.027;0;;32.957;3;57.317;0;30.753;0;208.3;44:27.176;15:15:51.990;0:32.957;0:57.317;0:30.753;290.7;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;23;2:08.298;0;B;32.996;0;57.488;0;37.814;0;196.5;46:35.474;15:18:00.288;0:32.996;0:57.488;0:37.814;296.2;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;0;24;3:24.126;0;;1:54.571;0;58.399;0;31.156;0;123.5;49:59.600;15:21:24.414;1:54.571;0:58.399;0:31.156;292.5;Timo BERNHARD;0:01:31.564;LMP1;H;Porsche Team;Porsche;
1;0;25;2:00.936;0;;33.256;0;57.415;0;30.265;0;208.5;52:00.536;15:23:25.350;0:33.256;0:57.415;0:30.265;287.1;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;26;1:59.701;0;;33.418;0;56.291;1;29.992;1;210.6;54:00.237;15:25:25.051;0:33.418;0:56.291;0:29.992;301.9;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;27;2:00.550;0;;33.201;0;56.989;0;30.360;0;209.2;56:00.787;15:27:25.601;0:33.201;0:56.989;0:30.360;285.4;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;28;2:00.357;0;;33.161;0;56.987;0;30.209;0;209.5;58:01.144;15:29:25.958;0:33.161;0:56.987;0:30.209;288.9;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;29;2:01.077;0;;33.181;0;57.547;0;30.349;0;208.2;1:00:02.221;15:31:27.035;0:33.181;0:57.547;0:30.349;300.0;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;30;2:01.733;0;;33.189;0;57.468;0;31.076;0;207.1;1:02:03.954;15:33:28.768;0:33.189;0:57.468;0:31.076;292.5;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;31;2:00.717;0;;33.018;1;57.389;0;30.310;0;208.9;1:04:04.671;15:35:29.485;0:33.018;0:57.389;0:30.310;288.9;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;32;2:02.744;0;;33.220;0;59.116;0;30.408;0;205.4;1:06:07.415;15:37:32.229;0:33.220;0:59.116;0:30.408;294.3;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;33;2:01.203;0;;33.209;0;57.867;0;30.127;0;208.0;1:08:08.618;15:39:33.432;0:33.209;0:57.867;0:30.127;288.9;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;34;2:04.568;0;;33.095;0;1:00.451;0;31.022;0;202.4;1:10:13.186;15:41:38.000;0:33.095;1:00.451;0:31.022;290.7;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;35;2:03.337;0;;33.235;0;58.500;0;31.602;0;204.4;1:12:16.523;15:43:41.337;0:33.235;0:58.500;0:31.602;298.1;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;36;2:05.056;0;;33.416;0;59.392;0;32.248;0;201.6;1:14:21.579;15:45:46.393;0:33.416;0:59.392;0:32.248;312.0;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;37;3:13.361;0;B;38.132;0;1:29.295;0;1:05.934;0;130.4;1:17:34.940;15:48:59.754;0:38.132;1:29.295;1:05.934;180.7;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;1;38;3:16.712;0;;1:46.460;0;59.569;0;30.683;0;128.2;1:20:51.652;15:52:16.466;1:46.460;0:59.569;0:30.683;240.0;Mark WEBBER;0:01:23.567;LMP1;H;Porsche Team;Porsche;
1;1;39;2:04.207;0;;33.414;0;59.256;0;31.537;0;203.0;1:22:55.859;15:54:20.673;0:33.414;0:59.256;0:31.537;280.2;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;40;2:01.178;0;;33.472;0;57.027;1;30.679;0;208.1;1:24:57.037;15:56:21.851;0:33.472;0:57.027;0:30.679;285.4;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;41;2:01.037;0;;33.258;0;57.383;0;30.396;0;208.3;1:26:58.074;15:58:22.888;0:33.258;0:57.383;0:30.396;296.2;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;42;2:04.349;0;;33.550;0;1:00.555;0;30.244;1;202.8;1:29:02.423;16:00:27.237;0:33.550;1:00.555;0:30.244;292.5;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;43;2:02.132;0;;33.295;0;58.334;0;30.503;0;206.4;1:31:04.555;16:02:29.369;0:33.295;0:58.334;0:30.503;288.9;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;44;3:09.774;0;B;42.275;0;1:26.917;0;1:00.582;0;132.9;1:34:14.329;16:05:39.143;0:42.275;1:26.917;1:00.582;169.0;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;2;45;14:54.377;0;;11:20.272;0;2:08.766;0;1:25.339;0;28.2;1:49:08.706;16:20:33.520;11:20.272;2:08.766;1:25.339;80.0;Brendon HARTLEY;0:10:01.408;LMP1;H;Porsche Team;Porsche;
1;2;46;3:55.980;0;;1:40.992;0;1:42.672;0;32.316;0;106.8;1:53:04.686;16:24:29.500;1:40.992;1:42.672;0:32.316;80.1;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;47;2:01.686;0;;33.519;0;57.250;0;30.917;0;207.2;1:55:06.372;16:26:31.186;0:33.519;0:57.250;0:30.917;285.4;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;48;2:01.933;0;;33.354;0;57.520;0;31.059;0;206.8;1:57:08.305;16:28:33.119;0:33.354;0:57.520;0:31.059;283.6;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;49;2:05.359;0;;35.341;0;59.121;0;30.897;0;201.1;1:59:13.664;16:30:38.478;0:35.341;0:59.121;0:30.897;294.3;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;50;2:01.248;0;;33.110;0;57.339;0;30.799;0;208.0;2:01:14.912;16:32:39.726;0:33.110;0:57.339;0:30.799;287.1;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;51;2:00.959;0;;33.255;0;57.135;0;30.569;0;208.5;2:03:15.871;16:34:40.685;0:33.255;0:57.135;0:30.569;285.4;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;52;2:09.513;0;B;33.388;0;57.729;0;38.396;0;194.7;2:05:25.384;16:36:50.198;0:33.388;0:57.729;0:38.396;292.5;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;1;53;1:42:21.519;0;;1:40:51.324;0;59.627;0;30.568;0;4.1;3:47:46.903;18:19:11.717;1:40:51.324;0:59.627;0:30.568;270.5;Mark WEBBER;1:40:26.992;LMP1;H;Porsche Team;Porsche;
1;1;54;2:02.222;0;;33.714;0;58.011;0;30.497;0;206.3;3:49:49.125;18:21:13.939;0:33.714;0:58.011;0:30.497;287.1;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;55;2:02.550;0;;33.463;0;58.657;0;30.430;0;205.7;3:51:51.675;18:23:16.489;0:33.463;0:58.657;0:30.430;276.9;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;56;2:03.957;0;;33.590;0;58.674;0;31.693;0;203.4;3:53:55.632;18:25:20.446;0:33.590;0:58.674;0:31.693;298.1;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;57;2:01.508;0;;33.492;0;57.706;0;30.310;0;207.5;3:55:57.140;18:27:21.954;0:33.492;0:57.706;0:30.310;290.7;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;58;2:01.972;0;;33.421;0;57.936;0;30.615;0;206.7;3:57:59.112;18:29:23.926;0:33.421;0:57.936;0:30.615;298.1;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;59;2:01.774;0;;33.529;0;57.800;0;30.445;0;207.1;4:00:00.886;18:31:25.700;0:33.529;0:57.800;0:30.445;287.1;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;60;2:02.761;0;;33.355;0;57.739;0;31.667;0;205.4;4:02:03.647;18:33:28.461;0:33.355;0:57.739;0:31.667;296.2;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;61;2:01.449;0;;33.522;0;57.610;0;30.317;0;207.6;4:04:05.096;18:35:29.910;0:33.522;0:57.610;0:30.317;285.4;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;62;2:01.306;0;;33.304;0;57.663;0;30.339;0;207.9;4:06:06.402;18:37:31.216;0:33.304;0:57.663;0:30.339;296.2;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;63;2:07.726;0;;33.823;0;58.479;0;35.424;0;197.4;4:08:14.128;18:39:38.942;0:33.823;0:58.479;0:35.424;301.9;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;64;2:02.651;0;;33.353;0;57.932;0;31.366;0;205.6;4:10:16.779;18:41:41.593;0:33.353;0:57.932;0:31.366;290.7;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;65;2:01.346;0;;33.334;0;57.511;0;30.501;0;207.8;4:12:18.125;18:43:42.939;0:33.334;0:57.511;0:30.501;298.1;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;66;2:03.265;0;;33.136;1;59.478;0;30.651;0;204.6;4:14:21.390;18:45:46.204;0:33.136;0:59.478;0:30.651;294.3;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;67;2:02.791;0;;33.681;0;58.259;0;30.851;0;205.3;4:16:24.181;18:47:48.995;0:33.681;0:58.259;0:30.851;303.9;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;68;2:02.324;0;;33.361;0;58.288;0;30.675;0;206.1;4:18:26.505;18:49:51.319;0:33.361;0:58.288;0:30.675;300.0;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;69;2:02.172;0;;33.436;0;57.754;0;30.982;0;206.4;4:20:28.677;18:51:53.491;0:33.436;0:57.754;0:30.982;298.1;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;70;2:04.118;0;;34.403;0;58.904;0;30.811;0;203.1;4:22:32.795;18:53:57.609;0:34.403;0:58.904;0:30.811;294.3;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;71;2:06.039;0;;34.061;0;59.496;0;32.482;0;200.1;4:24:38.834;18:56:03.648;0:34.061;0:59.496;0:32.482;273.7;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;72;2:04.302;0;;34.618;0;59.037;0;30.647;0;202.8;4:26:43.136;18:58:07.950;0:34.618;0:59.037;0:30.647;292.5;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;73;2:01.598;0;;33.223;0;57.841;0;30.534;0;207.4;4:28:44.734;19:00:09.548;0:33.223;0:57.841;0:30.534;298.1;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;74;2:02.369;0;;33.182;0;58.570;0;30.617;0;206.1;4:30:47.103;19:02:11.917;0:33.182;0:58.570;0:30.617;301.9;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;75;2:08.944;0;B;33.656;0;57.585;0;37.703;0;195.5;4:32:56.047;19:04:20.861;0:33.656;0:57.585;0:37.703;298.1;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;0;76;3:07.720;0;;1:40.320;0;57.223;0;30.177;0;134.3;4:36:03.767;19:07:28.581;1:40.320;0:57.223;0:30.177;281.9;Timo BERNHARD;0:01:17.444;LMP1;H;Porsche Team;Porsche;
1;0;77;2:00.738;0;;33.086;0;56.856;0;30.796;0;208.8;4:38:04.505;19:09:29.319;0:33.086;0:56.856;0:30.796;292.5;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;78;2:00.960;0;;33.103;0;57.486;0;30.371;0;208.5;4:40:05.465;19:11:30.279;0:33.103;0:57.486;0:30.371;288.9;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;79;2:01.637;0;;33.156;0;57.594;0;30.887;0;207.3;4:42:07.102;19:13:31.916;0:33.156;0:57.594;0:30.887;294.3;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;80;2:00.629;0;;33.502;0;56.755;0;30.372;0;209.0;4:44:07.731;19:15:32.545;0:33.502;0:56.755;0:30.372;290.7;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;81;2:00.630;0;;33.372;0;56.952;0;30.306;0;209.0;4:46:08.361;19:17:33.175;0:33.372;0:56.952;0:30.306;290.7;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;82;2:02.482;0;;35.167;0;57.267;0;30.048;0;205.9;4:48:10.843;19:19:35.657;0:35.167;0:57.267;0:30.048;296.2;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;83;2:00.567;0;;33.701;0;56.599;0;30.267;0;209.1;4:50:11.410;19:21:36.224;0:33.701;0:56.599;0:30.267;292.5;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;84;2:03.538;0;;33.118;0;57.613;0;32.807;0;204.1;4:52:14.948;19:23:39.762;0:33.118;0:57.613;0:32.807;292.5;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;85;2:55.545;0;;1:01.770;0;1:12.586;0;41.189;0;143.6;4:55:10.493;19:26:35.307;1:01.770;1:12.586;0:41.189;196.6;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;86;4:28.739;0;;1:48.744;0;1:32.106;0;1:07.889;0;93.8;4:59:39.232;19:31:04.046;1:48.744;1:32.106;1:07.889;109.9;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;87;4:04.246;0;;1:30.084;0;1:31.672;0;1:02.490;0;103.2;5:03:43.478;19:35:08.292;1:30.084;1:31.672;1:02.490;143.6;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;88;3:56.391;0;;1:24.529;0;1:31.276;0;1:00.586;0;106.7;5:07:39.869;19:39:04.683;1:24.529;1:31.276;1:00.586;117.6;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;89;3:38.402;0;;1:20.887;0;1:26.271;0;51.244;0;115.4;5:11:18.271;19:42:43.085;1:20.887;1:26.271;0:51.244;118.5;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;90;3:26.402;0;B;1:03.762;0;1:25.551;0;57.089;0;122.2;5:14:44.673;19:46:09.487;1:03.762;1:25.551;0:57.089;180.0;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;2;91;3:16.698;0;;1:46.413;0;59.669;0;30.616;0;128.2;5:18:01.371;19:49:26.185;1:46.413;0:59.669;0:30.616;238.8;Brendon HARTLEY;0:01:07.056;LMP1;H;Porsche Team;Porsche;
1;2;92;2:12.223;0;;33.834;0;1:02.286;0;36.103;0;190.7;5:20:13.594;19:51:38.408;0:33.834;1:02.286;0:36.103;276.9;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;93;2:04.261;0;;34.844;0;58.939;0;30.478;0;202.9;5:22:17.855;19:53:42.669;0:34.844;0:58.939;0:30.478;292.5;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;94;2:00.876;0;;33.460;0;56.736;0;30.680;0;208.6;5:24:18.731;19:55:43.545;0:33.460;0:56.736;0:30.680;290.7;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;95;2:01.800;0;;33.535;0;57.935;0;30.330;0;207.0;5:26:20.531;19:57:45.345;0:33.535;0:57.935;0:30.330;275.3;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;96;1:59.716;0;;33.247;0;56.251;0;30.218;0;210.6;5:28:20.247;19:59:45.061;0:33.247;0:56.251;0:30.218;275.3;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;97;1:59.831;0;;33.159;0;56.392;0;30.280;0;210.4;5:30:20.078;20:01:44.892;0:33.159;0:56.392;0:30.280;278.6;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;98;2:01.355;0;;33.207;0;57.101;0;31.047;0;207.8;5:32:21.433;20:03:46.247;0:33.207;0:57.101;0:31.047;260.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;99;2:02.702;0;;33.322;0;58.687;0;30.693;0;205.5;5:34:24.135;20:05:48.949;0:33.322;0:58.687;0:30.693;275.3;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;100;2:02.469;0;;33.568;0;58.411;0;30.490;0;205.9;5:36:26.604;20:07:51.418;0:33.568;0:58.411;0:30.490;276.9;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;101;2:00.673;0;;33.213;0;56.817;0;30.643;0;208.9;5:38:27.277;20:09:52.091;0:33.213;0:56.817;0:30.643;267.4;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;102;2:00.821;0;;33.241;0;56.842;0;30.738;0;208.7;5:40:28.098;20:11:52.912;0:33.241;0:56.842;0:30.738;267.4;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;103;2:00.369;0;;33.234;0;56.694;0;30.441;0;209.5;5:42:28.467;20:13:53.281;0:33.234;0:56.694;0:30.441;294.3;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;104;2:03.411;0;;33.096;0;59.342;0;30.973;0;204.3;5:44:31.878;20:15:56.692;0:33.096;0:59.342;0:30.973;287.1;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;105;2:06.695;0;;34.188;0;57.999;0;34.508;0;199.0;5:46:38.573;20:18:03.387;0:34.188;0:57.999;0:34.508;300.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;106;2:01.575;0;;33.298;0;57.713;0;30.564;0;207.4;5:48:40.148;20:20:04.962;0:33.298;0:57.713;0:30.564;288.9;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;107;2:07.128;0;;33.899;0;58.945;0;34.284;0;198.3;5:50:47.276;20:22:12.090;0:33.899;0:58.945;0:34.284;292.5;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;108;2:02.036;0;;34.091;0;57.446;0;30.499;0;206.6;5:52:49.312;20:24:14.126;0:34.091;0:57.446;0:30.499;285.4;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;109;2:00.530;0;;33.377;0;56.760;0;30.393;0;209.2;5:54:49.842;20:26:14.656;0:33.377;0:56.760;0:30.393;288.9;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;110;2:01.203;0;;33.177;0;57.130;0;30.896;0;208.0;5:56:51.045;20:28:15.859;0:33.177;0:57.130;0:30.896;278.6;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;111;1:59.945;0;;33.371;0;56.576;0;29.998;0;210.2;5:58:50.990;20:30:15.804;0:33.371;0:56.576;0:29.998;275.3;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;112;2:06.458;0;;33.079;0;1:01.632;0;31.747;0;199.4;6:00:57.448;20:32:22.262;0:33.079;1:01.632;0:31.747;265.9;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
12;2;1;2:09.419;0;;38.067;0;59.469;0;31.883;0;194.8;2:09.419;14:33:34.233;0:38.067;0:59.469;0:31.883;294.3;Nick HEIDFELD;;LMP1;;Rebellion Racing;Rebellion;
12;2;2;2:04.790;0;;34.960;0;58.307;0;31.523;0;202.1;4:14.209;14:35:39.023;0:34.960;0:58.307;0:31.523;300.0;Nick HEIDFELD;;LMP1;;Rebellion Racing;Rebellion;
12;2;3;2:05.171;0;;35.028;0;58.514;0;31.629;0;201.4;6:19.380;14:37:44.194;0:35.028;0:58.514;0:31.629;296.2;Nick HEIDFELD;;LMP1;;Rebellion Racing;Rebellion;
12;2;4;2:04.984;0;;35.061;0;58.179;0;31.744;0;201.7;8:24.364;14:39:49.178;0:35.061;0:58.179;0:31.744;303.9;Nick HEIDFELD;;LMP1;;Rebellion Racing;Rebellion;
12;2;5;2:04.852;0;;35.041;0;58.162;0;31.649;0;202.0;10:29.216;14:41:54.030;0:35.041;0:58.162;0:31.649;300.0;Nick HEIDFELD;;LMP1;;Rebellion Racing;Rebellion;
12;2;6;2:04.840;0;;35.045;0;58.182;0;31.613;0;202.0;12:34.056;14:43:58.870;0:35.045;0:58.182;0:31.613;290.7;Nick HEIDFELD;;LMP1;;Rebellion Racing;Rebellion;
12;2;7;2:04.398;2;;34.944;0;57.993;2;31.461;2;202.7;14:38.454;14:46:03.268;0:34.944;0:57.993;0:31.461;290.7;Nick HEIDFELD;;LMP1;;Rebellion Racing;Rebellion;
12;2;8;2:06.614;0;;35.131;0;59.043;0;32.440;0;199.1;16:45.068;14:48:09.882;0:35.131;0:59.043;0:32.440;292.5;Nick HEIDFELD;;LMP1;;Rebellion Racing;Rebellion;
12;2;9;2:08.559;0;;35.148;0;1:01.250;0;32.161;0;196.1;18:53.627;14:50:18.441;0:35.148;1:01.250;0:32.161;270.5;Nick HEIDFELD;;LMP1;;Rebellion Racing;Rebellion;
12;2;10;2:06.264;0;;35.350;0;58.949;0;31.965;0;199.7;20:59.891;14:52:24.705;0:35.350;0:58.949;0:31.965;281.9;Nick HEIDFELD;;LMP1;;Rebellion Racing;Rebellion;
12;2;11;2:05.799;0;;35.213;0;58.899;0;31.687;0;200.4;23:05.690;14:54:30.504;0:35.213;0:58.899;0:31.687;273.7;Nick HEIDFELD;;LMP1;;Rebellion Racing;Rebellion;
12;2;12;2:05.860;0;;35.052;0;58.963;0;31.845;0;200.3;25:11.550;14:56:36.364;0:35.052;0:58.963;0:31.845;288.9;Nick HEIDFELD;;LMP1;;Rebellion Racing;Rebellion;
12;2;13;2:05.576;0;;35.057;0;58.815;0;31.704;0;200.8;27:17.126;14:58:41.940;0:35.057;0:58.815;0:31.704;285.4;Nick HEIDFELD;;LMP1;;Rebellion Racing;Rebellion;
12;2;14;2:05.506;0;;35.004;0;58.677;0;31.825;0;200.9;29:22.632;15:00:47.446;0:35.004;0:58.677;0:31.825;287.1;Nick HEIDFELD;;LMP1;;Rebellion Racing;Rebellion;
12;2;15;2:05.783;0;;34.994;0;58.941;0;31.848;0;200.5;31:28.415;15:02:53.229;0:34.994;0:58.941;0:31.848;287.1;Nick HEIDFELD;;LMP1;;Rebellion Racing;Rebellion;
