NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
1;1;1;1:45.653;0;;17.765;0;41.929;0;45.959;0;188.0;1:45.653;17:01:34.081;0:17.765;0:41.929;0:45.959;247.1;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;2;1:50.788;0;;23.495;0;41.339;0;45.954;0;179.2;3:36.441;17:03:24.869;0:23.495;0:41.339;0:45.954;276.2;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;3;1:48.989;0;;23.241;0;41.311;0;44.437;0;182.2;5:25.430;17:05:13.858;0:23.241;0:41.311;0:44.437;248.8;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;4;1:48.888;0;;23.368;0;41.210;0;44.310;0;182.4;7:14.318;17:07:02.746;0:23.368;0:41.210;0:44.310;251.7;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;5;1:48.479;0;;23.223;0;40.968;0;44.288;0;183.1;9:02.797;17:08:51.225;0:23.223;0:40.968;0:44.288;254.7;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;6;1:49.389;0;;23.318;0;41.009;0;45.062;0;181.5;10:52.186;17:10:40.614;0:23.318;0:41.009;0:45.062;254.1;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;7;1:51.424;0;;23.557;0;41.894;0;45.973;0;178.2;12:43.610;17:12:32.038;0:23.557;0:41.894;0:45.973;255.3;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;8;1:50.984;0;;23.985;0;42.273;0;44.726;0;178.9;14:34.594;17:14:23.022;0:23.985;0:42.273;0:44.726;252.3;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;9;1:48.916;0;;23.213;0;41.028;0;44.675;0;182.3;16:23.510;17:16:11.938;0:23.213;0:41.028;0:44.675;251.7;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;10;1:49.175;0;;23.221;0;41.051;0;44.903;0;181.9;18:12.685;17:18:01.113;0:23.221;0:41.051;0:44.903;254.1;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;11;1:49.751;0;;23.263;0;41.701;0;44.787;0;180.9;20:02.436;17:19:50.864;0:23.263;0:41.701;0:44.787;274.1;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;12;1:51.221;0;;23.603;0;42.932;0;44.686;0;178.5;21:53.657;17:21:42.085;0:23.603;0:42.932;0:44.686;287.2;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;13;1:51.462;0;;24.238;0;41.808;0;45.416;0;178.2;23:45.119;17:23:33.547;0:24.238;0:41.808;0:45.416;264.1;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;14;1:50.282;0;;23.489;0;41.900;0;44.893;0;180.1;25:35.401;17:25:23.829;0:23.489;0:41.900;0:44.893;251.7;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;15;1:52.181;0;;23.362;0;43.104;0;45.715;0;177.0;27:27.582;17:27:16.010;0:23.362;0:43.104;0:45.715;285.7;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;16;1:48.953;0;;23.312;0;41.015;0;44.626;0;182.3;29:16.535;17:29:04.963;0:23.312;0:41.015;0:44.626;251.7;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;17;1:49.002;0;;23.304;0;41.104;0;44.594;0;182.2;31:05.537;17:30:53.965;0:23.304;0:41.104;0:44.594;252.3;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;18;1:50.026;0;;23.290;0;41.901;0;44.835;0;180.5;32:55.563;17:32:43.991;0:23.290;0:41.901;0:44.835;274.1;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;19;1:49.682;0;;23.296;0;41.676;0;44.710;0;181.0;34:45.245;17:34:33.673;0:23.296;0:41.676;0:44.710;273.4;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;20;1:50.380;0;;23.447;0;41.922;0;45.011;0;179.9;36:35.625;17:36:24.053;0:23.447;0:41.922;0:45.011;258.4;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;21;1:49.570;0;;23.653;0;41.224;0;44.693;0;181.2;38:25.195;17:38:13.623;0:23.653;0:41.224;0:44.693;263.4;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;22;1:52.155;0;;23.532;0;42.283;0;46.340;0;177.1;40:17.350;17:40:05.778;0:23.532;0:42.283;0:46.340;267.3;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;23;1:49.242;0;;23.541;0;41.167;0;44.534;0;181.8;42:06.592;17:41:55.020;0:23.541;0:41.167;0:44.534;263.4;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;24;1:49.250;0;;23.167;0;41.310;0;44.773;0;181.8;43:55.842;17:43:44.270;0:23.167;0:41.310;0:44.773;254.7;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;25;1:51.190;0;;23.246;0;41.469;0;46.475;0;178.6;45:47.032;17:45:35.460;0:23.246;0:41.469;0:46.475;270.0;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;26;1:51.134;0;;23.266;0;41.719;0;46.149;0;178.7;47:38.166;17:47:26.594;0:23.266;0:41.719;0:46.149;252.9;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;27;1:50.796;0;;23.580;0;42.610;0;44.606;0;179.2;49:28.962;17:49:17.390;0:23.580;0:42.610;0:44.606;270.7;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;28;1:51.264;0;B;23.101;0;42.445;0;45.718;0;178.5;51:20.226;17:51:08.654;0:23.101;0:42.445;0:45.718;264.1;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;2;29;3:11.263;0;;1:43.148;0;41.956;0;46.159;0;103.8;54:31.489;17:54:19.917;1:43.148;0:41.956;0:46.159;284.2;Brendon HARTLEY;0:01:24.589;LMP1;H;Porsche Team;Porsche;
1;2;30;1:51.516;0;;23.542;0;41.975;0;45.999;0;178.1;56:23.005;17:56:11.433;0:23.542;0:41.975;0:45.999;264.7;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;31;1:50.460;0;;23.443;0;41.495;0;45.522;0;179.8;58:13.465;17:58:01.893;0:23.443;0:41.495;0:45.522;276.9;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;32;1:49.741;0;;23.203;0;41.746;0;44.792;0;180.9;1:00:03.206;17:59:51.634;0:23.203;0:41.746;0:44.792;266.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;33;1:52.388;0;;23.302;0;42.333;0;46.753;0;176.7;1:01:55.594;18:01:44.022;0:23.302;0:42.333;0:46.753;283.5;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;34;1:51.134;0;;23.702;0;42.141;0;45.291;0;178.7;1:03:46.728;18:03:35.156;0:23.702;0:42.141;0:45.291;258.4;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;35;1:49.814;0;;23.212;0;42.058;0;44.544;0;180.8;1:05:36.542;18:05:24.970;0:23.212;0:42.058;0:44.544;282.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;36;1:50.049;0;;23.446;0;41.086;0;45.517;0;180.4;1:07:26.591;18:07:15.019;0:23.446;0:41.086;0:45.517;252.9;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;37;1:51.177;0;;23.937;0;41.248;0;45.992;0;178.6;1:09:17.768;18:09:06.196;0:23.937;0:41.248;0:45.992;282.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;38;1:50.747;0;;23.756;0;41.447;0;45.544;0;179.3;1:11:08.515;18:10:56.943;0:23.756;0:41.447;0:45.544;275.5;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;39;1:50.895;0;;23.535;0;41.700;0;45.660;0;179.1;1:12:59.410;18:12:47.838;0:23.535;0:41.700;0:45.660;274.1;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;40;1:50.385;0;;23.593;0;41.921;0;44.871;0;179.9;1:14:49.795;18:14:38.223;0:23.593;0:41.921;0:44.871;250.6;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;41;1:50.441;0;;23.472;0;41.414;0;45.555;0;179.8;1:16:40.236;18:16:28.664;0:23.472;0:41.414;0:45.555;257.1;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;42;1:49.935;0;;23.365;0;41.718;0;44.852;0;180.6;1:18:30.171;18:18:18.599;0:23.365;0:41.718;0:44.852;242.7;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;43;1:49.750;0;;23.187;0;40.989;0;45.574;0;180.9;1:20:19.921;18:20:08.349;0:23.187;0:40.989;0:45.574;260.2;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;44;1:51.043;0;;23.677;0;42.755;0;44.611;0;178.8;1:22:10.964;18:21:59.392;0:23.677;0:42.755;0:44.611;272.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;45;1:50.723;0;;23.652;0;42.531;0;44.540;0;179.3;1:24:01.687;18:23:50.115;0:23.652;0:42.531;0:44.540;279.1;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;46;1:50.663;0;;23.236;0;42.223;0;45.204;0;179.4;1:25:52.350;18:25:40.778;0:23.236;0:42.223;0:45.204;275.5;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;47;1:50.269;0;;23.405;0;41.331;0;45.533;0;180.1;1:27:42.619;18:27:31.047;0:23.405;0:41.331;0:45.533;260.9;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;48;1:49.984;0;;23.421;0;42.148;0;44.415;0;180.5;1:29:32.603;18:29:21.031;0:23.421;0:42.148;0:44.415;261.5;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;49;1:50.308;0;;23.131;0;41.948;0;45.229;0;180.0;1:31:22.911;18:31:11.339;0:23.131;0:41.948;0:45.229;282.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;50;1:51.972;0;;24.241;0;42.825;0;44.906;0;177.3;1:33:14.883;18:33:03.311;0:24.241;0:42.825;0:44.906;246.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;51;1:49.710;0;;23.368;0;41.153;0;45.189;0;181.0;1:35:04.593;18:34:53.021;0:23.368;0:41.153;0:45.189;270.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;52;1:49.228;0;;23.269;0;40.998;0;44.961;0;181.8;1:36:53.821;18:36:42.249;0:23.269;0:40.998;0:44.961;270.7;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;53;1:49.899;0;;23.383;0;41.607;0;44.909;0;180.7;1:38:43.720;18:38:32.148;0:23.383;0:41.607;0:44.909;286.5;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;54;1:48.969;0;;23.169;0;41.524;0;44.276;0;182.2;1:40:32.689;18:40:21.117;0:23.169;0:41.524;0:44.276;285.7;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;55;1:49.043;0;;23.178;0;40.989;0;44.876;0;182.1;1:42:21.732;18:42:10.160;0:23.178;0:40.989;0:44.876;278.4;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;56;1:50.059;0;;23.313;0;41.994;0;44.752;0;180.4;1:44:11.791;18:44:00.219;0:23.313;0:41.994;0:44.752;266.7;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;57;1:51.230;0;B;23.056;1;40.741;2;47.433;0;178.5;1:46:03.021;18:45:51.449;0:23.056;0:40.741;0:47.433;272.7;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;0;58;3:03.936;0;;1:37.968;0;41.279;0;44.689;0;108.0;1:49:06.957;18:48:55.385;1:37.968;0:41.279;0:44.689;281.2;Timo BERNHARD;0:01:19.423;LMP1;H;Porsche Team;Porsche;
1;0;59;1:49.341;0;;23.227;0;41.381;0;44.733;0;181.6;1:50:56.298;18:50:44.726;0:23.227;0:41.381;0:44.733;256.5;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;60;1:49.828;0;;23.189;0;41.869;0;44.770;0;180.8;1:52:46.126;18:52:34.554;0:23.189;0:41.869;0:44.770;244.3;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;61;1:49.619;0;;23.229;0;41.507;0;44.883;0;181.2;1:54:35.745;18:54:24.173;0:23.229;0:41.507;0:44.883;262.1;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;62;1:49.614;0;;23.245;0;41.666;0;44.703;0;181.2;1:56:25.359;18:56:13.787;0:23.245;0:41.666;0:44.703;251.7;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;63;1:49.837;0;;23.905;0;41.301;0;44.631;0;180.8;1:58:15.196;18:58:03.624;0:23.905;0:41.301;0:44.631;284.2;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;64;1:51.266;0;;23.554;0;43.023;0;44.689;0;178.5;2:00:06.462;18:59:54.890;0:23.554;0:43.023;0:44.689;246.0;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;65;1:49.346;0;;23.159;0;41.782;0;44.405;0;181.6;2:01:55.808;19:01:44.236;0:23.159;0:41.782;0:44.405;250.6;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;66;1:48.747;0;;23.135;1;41.118;0;44.494;0;182.6;2:03:44.555;19:03:32.983;0:23.135;0:41.118;0:44.494;253.5;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;67;1:50.178;0;;23.451;0;42.057;0;44.670;0;180.2;2:05:34.733;19:05:23.161;0:23.451;0:42.057;0:44.670;254.1;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;68;1:49.470;0;;23.152;0;41.142;0;45.176;0;181.4;2:07:24.203;19:07:12.631;0:23.152;0:41.142;0:45.176;250.0;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;69;1:49.552;0;;23.838;0;41.104;0;44.610;0;181.3;2:09:13.755;19:09:02.183;0:23.838;0:41.104;0:44.610;268.7;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;70;1:50.093;0;;23.195;0;42.068;0;44.830;0;180.4;2:11:03.848;19:10:52.276;0:23.195;0:42.068;0:44.830;268.0;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;71;1:48.805;0;;23.205;0;41.064;0;44.536;0;182.5;2:12:52.653;19:12:41.081;0:23.205;0:41.064;0:44.536;255.3;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;72;1:50.506;0;;23.849;0;42.176;0;44.481;0;179.7;2:14:43.159;19:14:31.587;0:23.849;0:42.176;0:44.481;249.4;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;73;1:50.601;0;;23.765;0;42.055;0;44.781;0;179.5;2:16:33.760;19:16:22.188;0:23.765;0:42.055;0:44.781;271.4;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;74;1:50.115;0;;23.261;0;41.746;0;45.108;0;180.3;2:18:23.875;19:18:12.303;0:23.261;0:41.746;0:45.108;250.6;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;75;1:49.394;0;;23.224;0;40.886;0;45.284;0;181.5;2:20:13.269;19:20:01.697;0:23.224;0:40.886;0:45.284;254.1;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;76;2:48.323;0;B;23.421;0;1:01.013;0;1:23.889;0;118.0;2:23:01.592;19:22:50.020;0:23.421;1:01.013;1:23.889;79.6;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;1;77;4:05.597;0;;1:49.909;0;1:29.454;0;46.234;0;80.9;2:27:07.189;19:26:55.617;1:49.909;1:29.454;0:46.234;276.9;Mark WEBBER;0:01:10.728;LMP1;H;Porsche Team;Porsche;
1;1;78;1:49.891;0;;23.434;0;41.371;0;45.086;0;180.7;2:28:57.080;19:28:45.508;0:23.434;0:41.371;0:45.086;256.5;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;79;1:49.468;0;;23.533;0;41.249;0;44.686;0;181.4;2:30:46.548;19:30:34.976;0:23.533;0:41.249;0:44.686;245.5;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;80;1:49.940;0;;23.396;0;42.148;0;44.396;0;180.6;2:32:36.488;19:32:24.916;0:23.396;0:42.148;0:44.396;244.9;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;81;1:50.318;0;;23.393;0;40.864;0;46.061;0;180.0;2:34:26.806;19:34:15.234;0:23.393;0:40.864;0:46.061;251.2;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;82;1:49.703;0;;23.256;0;41.124;0;45.323;0;181.0;2:36:16.509;19:36:04.937;0:23.256;0:41.124;0:45.323;248.8;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;83;1:49.597;0;;23.265;0;41.709;0;44.623;0;181.2;2:38:06.106;19:37:54.534;0:23.265;0:41.709;0:44.623;246.6;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;84;1:53.034;0;;24.532;0;43.910;0;44.592;0;175.7;2:39:59.140;19:39:47.568;0:24.532;0:43.910;0:44.592;241.1;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;85;1:49.863;0;;23.301;0;41.836;0;44.726;0;180.7;2:41:49.003;19:41:37.431;0:23.301;0:41.836;0:44.726;246.0;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;86;1:49.271;0;;23.170;0;41.742;0;44.359;0;181.7;2:43:38.274;19:43:26.702;0:23.170;0:41.742;0:44.359;254.7;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;87;1:49.193;0;;23.285;0;41.072;0;44.836;0;181.9;2:45:27.467;19:45:15.895;0:23.285;0:41.072;0:44.836;248.8;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;88;1:50.342;0;;23.523;0;41.675;0;45.144;0;180.0;2:47:17.809;19:47:06.237;0:23.523;0:41.675;0:45.144;245.5;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;89;1:49.936;0;;23.254;0;41.639;0;45.043;0;180.6;2:49:07.745;19:48:56.173;0:23.254;0:41.639;0:45.043;248.3;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;90;1:51.439;0;;25.270;0;41.743;0;44.426;0;178.2;2:50:59.184;19:50:47.612;0:25.270;0:41.743;0:44.426;250.6;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;91;1:49.772;0;;23.110;0;41.767;0;44.895;0;180.9;2:52:48.956;19:52:37.384;0:23.110;0:41.767;0:44.895;245.5;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;92;1:51.199;0;;24.086;0;41.824;0;45.289;0;178.6;2:54:40.155;19:54:28.583;0:24.086;0:41.824;0:45.289;254.7;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;93;1:49.851;0;;23.153;0;41.269;0;45.429;0;180.8;2:56:30.006;19:56:18.434;0:23.153;0:41.269;0:45.429;249.4;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;94;2:30.078;0;B;23.398;0;43.999;0;1:22.681;0;132.3;2:59:00.084;19:58:48.512;0:23.398;0:43.999;1:22.681;78.9;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;2;95;4:44.790;0;;1:51.568;0;1:42.545;0;1:10.677;0;69.7;3:03:44.874;20:03:33.302;1:51.568;1:42.545;1:10.677;79.6;Brendon HARTLEY;0:01:11.953;LMP1;H;Porsche Team;Porsche;
1;2;96;1:52.143;0;;25.110;0;42.160;0;44.873;0;177.1;3:05:37.017;20:05:25.445;0:25.110;0:42.160;0:44.873;257.1;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;97;1:49.312;0;;23.371;0;41.171;0;44.770;0;181.7;3:07:26.329;20:07:14.757;0:23.371;0:41.171;0:44.770;243.8;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;98;1:50.018;0;;23.487;0;41.814;0;44.717;0;180.5;3:09:16.347;20:09:04.775;0:23.487;0:41.814;0:44.717;264.7;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;99;1:50.620;0;;23.472;0;42.896;0;44.252;0;179.5;3:11:06.967;20:10:55.395;0:23.472;0:42.896;0:44.252;248.3;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;100;1:50.209;0;;23.537;0;41.730;0;44.942;0;180.2;3:12:57.176;20:12:45.604;0:23.537;0:41.730;0:44.942;254.7;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;101;1:49.560;0;;23.281;0;41.049;0;45.230;0;181.2;3:14:46.736;20:14:35.164;0:23.281;0:41.049;0:45.230;262.1;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;102;1:49.357;0;;23.485;0;41.390;0;44.482;0;181.6;3:16:36.093;20:16:24.521;0:23.485;0:41.390;0:44.482;248.3;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;103;1:49.743;0;;23.228;0;41.337;0;45.178;0;180.9;3:18:25.836;20:18:14.264;0:23.228;0:41.337;0:45.178;276.9;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;104;1:49.668;0;;23.258;0;41.851;0;44.559;0;181.1;3:20:15.504;20:20:03.932;0:23.258;0:41.851;0:44.559;274.8;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;105;1:51.849;0;;23.646;0;41.839;0;46.364;0;177.5;3:22:07.353;20:21:55.781;0:23.646;0:41.839;0:46.364;289.5;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;106;1:49.188;0;;23.223;0;41.122;0;44.843;0;181.9;3:23:56.541;20:23:44.969;0:23.223;0:41.122;0:44.843;250.6;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;107;1:50.447;0;;23.392;0;42.083;0;44.972;0;179.8;3:25:46.988;20:25:35.416;0:23.392;0:42.083;0:44.972;286.5;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;108;1:52.286;0;;23.890;0;42.197;0;46.199;0;176.8;3:27:39.274;20:27:27.702;0:23.890;0:42.197;0:46.199;259.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;109;1:51.407;0;;23.603;0;42.196;0;45.608;0;178.2;3:29:30.681;20:29:19.109;0:23.603;0:42.196;0:45.608;260.2;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;110;1:48.817;0;;23.291;0;41.125;0;44.401;0;182.5;3:31:19.498;20:31:07.926;0:23.291;0:41.125;0:44.401;258.4;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;111;1:51.511;0;;23.498;0;42.374;0;45.639;0;178.1;3:33:11.009;20:32:59.437;0:23.498;0:42.374;0:45.639;260.2;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;112;1:50.708;0;;24.225;0;42.008;0;44.475;0;179.4;3:35:01.717;20:34:50.145;0:24.225;0:42.008;0:44.475;265.4;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;113;1:48.304;0;;23.172;0;40.896;0;44.236;0;183.4;3:36:50.021;20:36:38.449;0:23.172;0:40.896;0:44.236;274.1;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;114;1:51.283;0;;23.491;0;41.388;0;46.404;0;178.4;3:38:41.304;20:38:29.732;0:23.491;0:41.388;0:46.404;284.2;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;115;1:50.175;0;;23.220;0;41.839;0;45.116;0;180.2;3:40:31.479;20:40:19.907;0:23.220;0:41.839;0:45.116;276.9;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;116;1:48.813;0;;23.218;0;41.258;0;44.337;0;182.5;3:42:20.292;20:42:08.720;0:23.218;0:41.258;0:44.337;270.7;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;117;1:50.283;0;;23.702;0;42.580;0;44.001;2;180.1;3:44:10.575;20:43:59.003;0:23.702;0:42.580;0:44.001;285.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;118;1:49.637;0;;23.143;0;42.041;0;44.453;0;181.1;3:46:00.212;20:45:48.640;0:23.143;0:42.041;0:44.453;285.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;119;1:49.170;0;;23.242;0;41.298;0;44.630;0;181.9;3:47:49.382;20:47:37.810;0:23.242;0:41.298;0:44.630;262.1;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;120;1:51.613;0;;23.434;0;43.852;0;44.327;0;177.9;3:49:40.995;20:49:29.423;0:23.434;0:43.852;0:44.327;286.5;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;121;1:54.532;0;B;23.122;0;42.705;0;48.705;0;173.4;3:51:35.527;20:51:23.955;0:23.122;0:42.705;0:48.705;287.2;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;0;122;5:08.000;0;;1:59.412;0;1:42.739;0;1:25.849;0;64.5;3:56:43.527;20:56:31.955;1:59.412;1:42.739;1:25.849;79.6;Timo BERNHARD;0:01:19.443;LMP1;H;Porsche Team;Porsche;
1;0;123;3:09.975;0;;59.217;0;1:24.908;0;45.850;0;104.5;3:59:53.502;20:59:41.930;0:59.217;1:24.908;0:45.850;243.2;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;124;1:50.964;0;;23.627;0;41.204;0;46.133;0;179.0;4:01:44.466;21:01:32.894;0:23.627;0:41.204;0:46.133;248.3;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;125;1:50.420;0;;23.815;0;41.983;0;44.622;0;179.8;4:03:34.886;21:03:23.314;0:23.815;0:41.983;0:44.622;247.7;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;126;1:48.876;0;;23.314;0;40.972;0;44.590;0;182.4;4:05:23.762;21:05:12.190;0:23.314;0:40.972;0:44.590;245.5;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;127;1:49.422;0;;23.246;0;41.056;0;45.120;0;181.5;4:07:13.184;21:07:01.612;0:23.246;0:41.056;0:45.120;248.3;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;128;1:50.364;0;;23.715;0;41.924;0;44.725;0;179.9;4:09:03.548;21:08:51.976;0:23.715;0:41.924;0:44.725;248.3;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;129;1:50.288;0;;23.317;0;41.651;0;45.320;0;180.1;4:10:53.836;21:10:42.264;0:23.317;0:41.651;0:45.320;252.3;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
