NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
1;0;1;1:44.743;0;;50.027;0;36.220;0;18.496;0;176.6;1:44.743;13:01:35.917;0:50.027;0:36.220;0:18.496;267.1;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;2;1:41.306;0;;47.277;0;35.712;0;18.317;0;182.5;3:26.049;13:03:17.223;0:47.277;0:35.712;0:18.317;276.6;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;3;1:40.785;0;;47.010;0;35.604;0;18.171;0;183.5;5:06.834;13:04:58.008;0:47.010;0:35.604;0:18.171;274.0;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;4;1:40.609;2;;46.987;0;35.648;0;17.974;2;183.8;6:47.443;13:06:38.617;0:46.987;0:35.648;0:17.974;278.6;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;5;1:40.658;0;;46.888;2;35.676;0;18.094;0;183.7;8:28.101;13:08:19.275;0:46.888;0:35.676;0:18.094;279.2;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;6;1:42.436;0;;47.166;0;35.791;0;19.479;0;180.5;10:10.537;13:10:01.711;0:47.166;0:35.791;0:19.479;284.0;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;7;1:44.602;0;;48.787;0;37.417;0;18.398;0;176.8;11:55.139;13:11:46.313;0:48.787;0:37.417;0:18.398;266.5;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;8;1:41.654;0;;47.547;0;35.847;0;18.260;0;181.9;13:36.793;13:13:27.967;0:47.547;0:35.847;0:18.260;279.9;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;9;1:41.317;0;;47.427;0;35.685;0;18.205;0;182.5;15:18.110;13:15:09.284;0:47.427;0:35.685;0:18.205;277.9;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;10;1:42.836;0;;47.990;0;35.834;0;19.012;0;179.8;17:00.946;13:16:52.120;0:47.990;0:35.834;0:19.012;284.0;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;11;1:42.385;0;;47.782;0;35.912;0;18.691;0;180.6;18:43.331;13:18:34.505;0:47.782;0:35.912;0:18.691;283.3;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;12;1:43.810;0;;48.076;0;36.747;0;18.987;0;178.1;20:27.141;13:20:18.315;0:48.076;0:36.747;0:18.987;274.0;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;13;1:45.032;0;;47.850;0;38.434;0;18.748;0;176.1;22:12.173;13:22:03.347;0:47.850;0:38.434;0:18.748;265.3;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;14;1:43.639;0;;47.693;0;36.757;0;19.189;0;178.4;23:55.812;13:23:46.986;0:47.693;0:36.757;0:19.189;283.3;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;15;1:44.373;0;;49.220;0;36.605;0;18.548;0;177.2;25:40.185;13:25:31.359;0:49.220;0:36.605;0:18.548;268.3;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;16;1:43.095;0;;47.782;0;36.433;0;18.880;0;179.4;27:23.280;13:27:14.454;0:47.782;0:36.433;0:18.880;275.9;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;17;1:41.960;0;;47.633;0;36.094;0;18.233;0;181.4;29:05.240;13:28:56.414;0:47.633;0:36.094;0:18.233;286.1;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;18;1:41.808;0;;47.494;0;35.998;0;18.316;0;181.6;30:47.048;13:30:38.222;0:47.494;0:35.998;0:18.316;286.1;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;19;1:42.099;0;;47.575;0;35.864;0;18.660;0;181.1;32:29.147;13:32:20.321;0:47.575;0:35.864;0:18.660;281.9;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;20;1:44.257;0;;49.433;0;36.406;0;18.418;0;177.4;34:13.404;13:34:04.578;0:49.433;0:36.406;0:18.418;278.6;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;21;1:47.162;0;;48.496;0;38.901;0;19.765;0;172.6;36:00.566;13:35:51.740;0:48.496;0:38.901;0:19.765;286.8;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;22;1:43.920;0;;48.650;0;36.863;0;18.407;0;178.0;37:44.486;13:37:35.660;0:48.650;0:36.863;0:18.407;271.5;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;23;1:41.870;0;;47.613;0;35.870;0;18.387;0;181.5;39:26.356;13:39:17.530;0:47.613;0:35.870;0:18.387;285.4;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;24;1:42.924;0;;47.898;0;36.545;0;18.481;0;179.7;41:09.280;13:41:00.454;0:47.898;0:36.545;0:18.481;280.6;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;25;1:42.052;0;;47.915;0;35.872;0;18.265;0;181.2;42:51.332;13:42:42.506;0:47.915;0:35.872;0:18.265;284.0;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;26;1:43.880;0;;47.578;0;36.727;0;19.575;0;178.0;44:35.212;13:44:26.386;0:47.578;0:36.727;0:19.575;274.6;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;27;1:41.619;0;;47.622;0;35.840;0;18.157;0;182.0;46:16.831;13:46:08.005;0:47.622;0:35.840;0:18.157;289.6;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;28;1:44.256;0;;47.690;0;38.256;0;18.310;0;177.4;48:01.087;13:47:52.261;0:47.690;0:38.256;0:18.310;281.9;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;29;1:43.399;0;;47.967;0;36.674;0;18.758;0;178.9;49:44.486;13:49:35.660;0:47.967;0:36.674;0:18.758;293.2;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;30;1:42.061;0;;47.943;0;35.928;0;18.190;0;181.2;51:26.547;13:51:17.721;0:47.943;0:35.928;0:18.190;290.3;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;31;1:47.518;0;B;48.091;0;35.517;2;23.910;0;172.0;53:14.065;13:53:05.239;0:48.091;0:35.517;0:23.910;301.5;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;2;32;2:54.534;0;;1:58.083;0;37.329;0;19.122;0;106.0;56:08.599;13:55:59.773;1:58.083;0:37.329;0:19.122;281.2;Brendon HARTLEY;0:01:16.115;LMP1;H;Porsche Team;Porsche;
1;2;33;1:42.872;0;;48.173;0;36.329;0;18.370;0;179.8;57:51.471;13:57:42.645;0:48.173;0:36.329;0:18.370;283.3;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;34;1:41.730;0;;47.546;0;36.022;0;18.162;0;181.8;59:33.201;13:59:24.375;0:47.546;0:36.022;0:18.162;284.7;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;35;1:42.346;0;;48.255;0;35.864;0;18.227;0;180.7;1:01:15.547;14:01:06.721;0:48.255;0:35.864;0:18.227;282.6;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;36;1:43.423;0;;48.276;0;36.481;0;18.666;0;178.8;1:02:58.970;14:02:50.144;0:48.276;0:36.481;0:18.666;292.5;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;37;1:42.507;0;;47.684;0;36.579;0;18.244;0;180.4;1:04:41.477;14:04:32.651;0:47.684;0:36.579;0:18.244;292.5;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;38;1:44.613;0;;48.892;0;37.396;0;18.325;0;176.8;1:06:26.090;14:06:17.264;0:48.892;0:37.396;0:18.325;288.2;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;39;1:42.128;0;;48.004;0;35.960;0;18.164;0;181.1;1:08:08.218;14:07:59.392;0:48.004;0:35.960;0:18.164;283.3;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;40;1:41.887;0;;47.671;0;36.035;0;18.181;0;181.5;1:09:50.105;14:09:41.279;0:47.671;0:36.035;0:18.181;284.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;41;1:41.987;0;;47.546;0;36.058;0;18.383;0;181.3;1:11:32.092;14:11:23.266;0:47.546;0:36.058;0:18.383;288.9;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;42;1:44.759;0;;47.913;0;38.050;0;18.796;0;176.5;1:13:16.851;14:13:08.025;0:47.913;0:38.050;0:18.796;275.9;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;43;1:42.214;0;;47.808;0;36.131;0;18.275;0;180.9;1:14:59.065;14:14:50.239;0:47.808;0:36.131;0:18.275;288.2;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;44;1:42.206;0;;47.549;0;36.299;0;18.358;0;180.9;1:16:41.271;14:16:32.445;0:47.549;0:36.299;0:18.358;275.3;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;45;1:44.743;0;;47.768;0;38.189;0;18.786;0;176.6;1:18:26.014;14:18:17.188;0:47.768;0:38.189;0:18.786;291.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;46;1:44.987;0;;48.007;0;37.272;0;19.708;0;176.1;1:20:11.001;14:20:02.175;0:48.007;0:37.272;0:19.708;277.9;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;47;1:43.920;0;;48.573;0;36.048;0;19.299;0;178.0;1:21:54.921;14:21:46.095;0:48.573;0:36.048;0:19.299;293.2;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;48;1:43.827;0;;48.985;0;36.466;0;18.376;0;178.1;1:23:38.748;14:23:29.922;0:48.985;0:36.466;0:18.376;286.1;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;49;1:43.375;0;;48.249;0;36.653;0;18.473;0;178.9;1:25:22.123;14:25:13.297;0:48.249;0:36.653;0:18.473;295.5;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;50;1:43.614;0;;49.405;0;35.926;0;18.283;0;178.5;1:27:05.737;14:26:56.911;0:49.405;0:35.926;0:18.283;294.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;51;1:43.579;0;;48.353;0;36.736;0;18.490;0;178.5;1:28:49.316;14:28:40.490;0:48.353;0:36.736;0:18.490;288.2;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;52;1:43.083;0;;47.956;0;36.804;0;18.323;0;179.4;1:30:32.399;14:30:23.573;0:47.956;0:36.804;0:18.323;278.6;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;53;1:46.552;0;B;47.451;0;35.647;1;23.454;0;173.6;1:32:18.951;14:32:10.125;0:47.451;0:35.647;0:23.454;300.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;1;54;2:44.228;0;;1:49.627;0;36.243;0;18.358;0;112.6;1:35:03.179;14:34:54.353;1:49.627;0:36.243;0:18.358;277.9;Mark WEBBER;0:01:06.624;LMP1;H;Porsche Team;Porsche;
1;1;55;1:44.929;0;;48.925;0;37.127;0;18.877;0;176.2;1:36:48.108;14:36:39.282;0:48.925;0:37.127;0:18.877;296.2;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;56;1:43.042;0;;48.669;0;36.169;0;18.204;0;179.5;1:38:31.150;14:38:22.324;0:48.669;0:36.169;0:18.204;281.2;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;57;1:41.805;0;;47.707;0;35.934;0;18.164;0;181.7;1:40:12.955;14:40:04.129;0:47.707;0:35.934;0:18.164;281.9;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;58;1:41.914;0;;47.645;0;35.804;0;18.465;0;181.5;1:41:54.869;14:41:46.043;0:47.645;0:35.804;0:18.465;281.9;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;59;1:42.310;0;;47.697;0;36.399;0;18.214;0;180.8;1:43:37.179;14:43:28.353;0:47.697;0:36.399;0:18.214;277.3;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;60;1:42.591;0;;48.188;0;36.064;0;18.339;0;180.3;1:45:19.770;14:45:10.944;0:48.188;0:36.064;0:18.339;296.2;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;61;1:43.348;0;;48.414;0;36.399;0;18.535;0;178.9;1:47:03.118;14:46:54.292;0:48.414;0:36.399;0:18.535;277.9;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;62;1:43.131;0;;48.766;0;36.123;0;18.242;0;179.3;1:48:46.249;14:48:37.423;0:48.766;0:36.123;0:18.242;283.3;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;63;1:42.738;0;;47.684;0;36.069;0;18.985;0;180.0;1:50:28.987;14:50:20.161;0:47.684;0:36.069;0:18.985;279.9;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;64;1:43.197;0;;48.014;0;36.924;0;18.259;0;179.2;1:52:12.184;14:52:03.358;0:48.014;0:36.924;0:18.259;281.9;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;65;1:42.325;0;;47.966;0;36.062;0;18.297;0;180.7;1:53:54.509;14:53:45.683;0:47.966;0:36.062;0:18.297;277.3;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;66;1:41.926;0;;47.674;0;36.012;0;18.240;0;181.4;1:55:36.435;14:55:27.609;0:47.674;0:36.012;0:18.240;283.3;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;67;1:43.508;0;;47.847;0;36.316;0;19.345;0;178.7;1:57:19.943;14:57:11.117;0:47.847;0:36.316;0:19.345;286.1;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;68;2:52.653;0;;48.360;0;1:27.461;0;36.832;0;107.1;2:00:12.596;15:00:03.770;0:48.360;1:27.461;0:36.832;84.4;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;69;3:51.529;0;;1:43.262;0;1:31.359;0;36.908;0;79.9;2:04:04.125;15:03:55.299;1:43.262;1:31.359;0:36.908;86.0;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;70;3:29.782;0;;1:43.251;0;1:26.921;0;19.610;0;88.2;2:07:33.907;15:07:25.081;1:43.251;1:26.921;0:19.610;236.4;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;71;1:42.470;0;;48.198;0;36.055;0;18.217;0;180.5;2:09:16.377;15:09:07.551;0:48.198;0:36.055;0:18.217;286.8;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;72;1:44.407;0;;48.171;0;37.889;0;18.347;0;177.1;2:11:00.784;15:10:51.958;0:48.171;0:37.889;0:18.347;290.3;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;73;1:42.346;0;;47.744;0;35.911;0;18.691;0;180.7;2:12:43.130;15:12:34.304;0:47.744;0:35.911;0:18.691;286.1;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;74;1:42.537;0;;48.058;0;35.724;1;18.755;0;180.4;2:14:25.667;15:14:16.841;0:48.058;0:35.724;0:18.755;297.0;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;75;1:45.235;0;;47.951;0;37.010;0;20.274;0;175.7;2:16:10.902;15:16:02.076;0:47.951;0:37.010;0:20.274;274.6;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;76;1:43.060;0;;48.349;0;36.244;0;18.467;0;179.4;2:17:53.962;15:17:45.136;0:48.349;0:36.244;0:18.467;283.3;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;77;1:41.917;0;;47.890;0;35.771;0;18.256;0;181.5;2:19:35.879;15:19:27.053;0:47.890;0:35.771;0:18.256;281.9;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;78;1:41.940;0;;47.605;0;35.809;0;18.526;0;181.4;2:21:17.819;15:21:08.993;0:47.605;0:35.809;0:18.526;282.6;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;79;1:41.879;0;;47.856;0;35.729;0;18.294;0;181.5;2:22:59.698;15:22:50.872;0:47.856;0:35.729;0:18.294;286.8;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;80;1:41.875;0;;47.576;0;35.773;0;18.526;0;181.5;2:24:41.573;15:24:32.747;0:47.576;0:35.773;0:18.526;287.5;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;81;1:43.725;0;;48.573;0;36.669;0;18.483;0;178.3;2:26:25.298;15:26:16.472;0:48.573;0:36.669;0:18.483;273.4;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;82;1:44.242;0;;48.608;0;36.398;0;19.236;0;177.4;2:28:09.540;15:28:00.714;0:48.608;0:36.398;0:19.236;279.9;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;83;1:43.119;0;;48.022;0;36.835;0;18.262;0;179.3;2:29:52.659;15:29:43.833;0:48.022;0:36.835;0:18.262;290.3;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;84;1:42.559;0;;47.892;0;36.500;0;18.167;0;180.3;2:31:35.218;15:31:26.392;0:47.892;0:36.500;0:18.167;284.7;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;85;1:43.537;0;;47.747;0;37.302;0;18.488;0;178.6;2:33:18.755;15:33:09.929;0:47.747;0:37.302;0:18.488;285.4;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;1;86;1:46.956;0;B;47.808;0;36.042;0;23.106;0;172.9;2:35:05.711;15:34:56.885;0:47.808;0:36.042;0:23.106;287.5;Mark WEBBER;;LMP1;H;Porsche Team;Porsche;
1;0;87;2:50.395;0;;1:56.415;0;35.771;0;18.209;0;108.5;2:37:56.106;15:37:47.280;1:56.415;0:35.771;0:18.209;286.8;Timo BERNHARD;0:01:14.607;LMP1;H;Porsche Team;Porsche;
1;0;88;1:41.810;0;;47.611;0;35.888;0;18.311;0;181.6;2:39:37.916;15:39:29.090;0:47.611;0:35.888;0:18.311;281.9;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;89;1:41.662;0;;47.881;0;35.613;0;18.168;0;181.9;2:41:19.578;15:41:10.752;0:47.881;0:35.613;0:18.168;282.6;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;90;1:41.813;0;;47.892;0;35.621;0;18.300;0;181.6;2:43:01.391;15:42:52.565;0:47.892;0:35.621;0:18.300;283.3;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;91;2:29.732;0;;47.942;0;1:05.247;0;36.543;0;123.5;2:45:31.123;15:45:22.297;0:47.942;1:05.247;0:36.543;85.8;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;92;3:43.945;0;;1:42.955;0;1:30.774;0;30.216;0;82.6;2:49:15.068;15:49:06.242;1:42.955;1:30.774;0:30.216;85.8;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;93;1:42.763;0;;48.626;0;35.928;0;18.209;0;180.0;2:50:57.831;15:50:49.005;0:48.626;0:35.928;0:18.209;278.6;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;94;1:42.049;0;;47.394;0;36.042;0;18.613;0;181.2;2:52:39.880;15:52:31.054;0:47.394;0:36.042;0:18.613;293.2;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;95;1:42.311;0;;47.806;0;36.184;0;18.321;0;180.8;2:54:22.191;15:54:13.365;0:47.806;0:36.184;0:18.321;284.0;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;96;1:42.117;0;;47.975;0;35.989;0;18.153;0;181.1;2:56:04.308;15:55:55.482;0:47.975;0:35.989;0:18.153;284.0;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;97;1:42.992;0;;47.780;0;36.604;0;18.608;0;179.6;2:57:47.300;15:57:38.474;0:47.780;0:36.604;0:18.608;278.6;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;98;1:42.024;0;;47.665;0;36.059;0;18.300;0;181.3;2:59:29.324;15:59:20.498;0:47.665;0:36.059;0:18.300;277.3;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;99;1:43.253;0;;48.333;0;36.241;0;18.679;0;179.1;3:01:12.577;16:01:03.751;0:48.333;0:36.241;0:18.679;279.2;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;100;1:43.051;0;;48.032;0;36.615;0;18.404;0;179.5;3:02:55.628;16:02:46.802;0:48.032;0:36.615;0:18.404;281.2;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;101;1:43.487;0;;47.693;0;36.684;0;19.110;0;178.7;3:04:39.115;16:04:30.289;0:47.693;0:36.684;0:19.110;274.6;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;102;1:42.275;0;;47.888;0;36.191;0;18.196;0;180.8;3:06:21.390;16:06:12.564;0:47.888;0:36.191;0:18.196;282.6;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;103;1:43.735;0;;47.634;0;37.834;0;18.267;0;178.3;3:08:05.125;16:07:56.299;0:47.634;0:37.834;0:18.267;286.8;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;104;1:41.790;0;;47.574;0;35.942;0;18.274;0;181.7;3:09:46.915;16:09:38.089;0:47.574;0:35.942;0:18.274;288.9;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;105;1:42.368;0;;47.698;0;36.164;0;18.506;0;180.7;3:11:29.283;16:11:20.457;0:47.698;0:36.164;0:18.506;286.1;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;106;1:41.856;0;;47.601;0;35.868;0;18.387;0;181.6;3:13:11.139;16:13:02.313;0:47.601;0:35.868;0:18.387;282.6;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;107;1:44.561;0;;48.857;0;36.734;0;18.970;0;176.9;3:14:55.700;16:14:46.874;0:48.857;0:36.734;0:18.970;285.4;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;0;108;3:31.119;0;B;1:23.310;0;1:30.645;0;37.164;0;87.6;3:18:26.819;16:18:17.993;1:23.310;1:30.645;0:37.164;85.7;Timo BERNHARD;;LMP1;H;Porsche Team;Porsche;
1;2;109;4:32.592;0;;2:40.692;0;1:30.383;0;21.517;0;67.8;3:22:59.411;16:22:50.585;2:40.692;1:30.383;0:21.517;85.8;Brendon HARTLEY;0:01:16.005;LMP1;H;Porsche Team;Porsche;
1;2;110;1:42.557;0;;47.778;0;36.512;0;18.267;0;180.3;3:24:41.968;16:24:33.142;0:47.778;0:36.512;0:18.267;294.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;111;1:44.945;0;;50.417;0;36.361;0;18.167;0;176.2;3:26:26.913;16:26:18.087;0:50.417;0:36.361;0:18.167;291.8;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;112;1:41.019;0;;47.221;1;35.731;0;18.067;1;183.1;3:28:07.932;16:27:59.106;0:47.221;0:35.731;0:18.067;291.8;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;113;1:42.441;0;;47.389;0;36.680;0;18.372;0;180.5;3:29:50.373;16:29:41.547;0:47.389;0:36.680;0:18.372;297.7;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;114;1:42.344;0;;47.948;0;36.194;0;18.202;0;180.7;3:31:32.717;16:31:23.891;0:47.948;0:36.194;0:18.202;286.8;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;115;1:42.605;0;;47.918;0;36.461;0;18.226;0;180.2;3:33:15.322;16:33:06.496;0:47.918;0:36.461;0:18.226;286.8;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;116;1:42.632;0;;48.341;0;36.034;0;18.257;0;180.2;3:34:57.954;16:34:49.128;0:48.341;0:36.034;0:18.257;291.8;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;117;1:44.157;0;;48.231;0;37.284;0;18.642;0;177.6;3:36:42.111;16:36:33.285;0:48.231;0:37.284;0:18.642;279.9;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;118;1:41.683;0;;47.605;0;35.864;0;18.214;0;181.9;3:38:23.794;16:38:14.968;0:47.605;0:35.864;0:18.214;294.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;119;1:42.101;0;;47.608;0;36.202;0;18.291;0;181.1;3:40:05.895;16:39:57.069;0:47.608;0:36.202;0:18.291;286.8;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;120;1:42.013;0;;47.795;0;36.001;0;18.217;0;181.3;3:41:47.908;16:41:39.082;0:47.795;0:36.001;0:18.217;294.7;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;121;1:42.330;0;;48.063;0;36.072;0;18.195;0;180.7;3:43:30.238;16:43:21.412;0:48.063;0:36.072;0:18.195;287.5;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;122;1:42.801;0;;47.842;0;36.016;0;18.943;0;179.9;3:45:13.039;16:45:04.213;0:47.842;0:36.016;0:18.943;297.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;123;1:44.337;0;;48.720;0;36.783;0;18.834;0;177.2;3:46:57.376;16:46:48.550;0:48.720;0:36.783;0:18.834;284.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;124;1:42.785;0;;47.906;0;36.534;0;18.345;0;179.9;3:48:40.161;16:48:31.335;0:47.906;0:36.534;0:18.345;296.2;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;125;1:43.958;0;;48.755;0;37.040;0;18.163;0;177.9;3:50:24.119;16:50:15.293;0:48.755;0:37.040;0:18.163;294.0;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;126;1:43.285;0;;47.574;0;37.274;0;18.437;0;179.1;3:52:07.404;16:51:58.578;0:47.574;0:37.274;0:18.437;278.6;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;127;1:41.837;0;;47.754;0;35.800;0;18.283;0;181.6;3:53:49.241;16:53:40.415;0:47.754;0:35.800;0:18.283;293.2;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;128;1:42.139;0;;47.978;0;35.981;0;18.180;0;181.1;3:55:31.380;16:55:22.554;0:47.978;0:35.981;0:18.180;288.2;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;129;1:42.067;0;;47.500;0;35.886;0;18.681;0;181.2;3:57:13.447;16:57:04.621;0:47.500;0:35.886;0:18.681;279.9;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
1;2;130;1:42.128;0;;47.751;0;36.111;0;18.266;0;181.1;3:58:55.575;16:58:46.749;0:47.751;0:36.111;0:18.266;296.2;Brendon HARTLEY;;LMP1;H;Porsche Team;Porsche;
